original_index,task,ground_truth_text,predicted_label,top1_correct,candidate_count
1958,Phase Recognition,"{""answer"": ""B. Calot Triangle Dissection""}",Clipping Cutting,False,7
1959,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
1960,Phase Recognition,"{""answer"": ""B. Calot Triangle Dissection""}",Clipping Cutting,False,7
1961,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
1962,Phase Recognition,The phase in this image is Preparation.,Gallbladder Retraction,False,7
1963,Phase Recognition,Gallbladder Dissection,Calot Triangle Dissection,False,7
1964,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
1965,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
1966,Phase Recognition,The shown phase is Preparation.,Calot Triangle Dissection,False,7
1967,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
1968,Phase Recognition,Gallbladder Packaging,Gallbladder Packaging,False,7
1969,Phase Recognition,Cleaning Coagulation,Cleaning Coagulation,False,7
1970,Phase Recognition,Clipping Cutting,Clipping Cutting,False,7
1971,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
1972,Phase Recognition,The stage corresponds to Calot Triangle Dissection.,Calot Triangle Dissection,False,7
1973,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
1974,Phase Recognition,Calot Triangle Dissection,Gallbladder Dissection,False,7
1975,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
1976,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
1977,Phase Recognition,The indicated phase is Preparation.,Preparation,False,7
1978,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
1979,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
1980,Phase Recognition,Gallbladder Retraction,Preparation,False,7
1981,Phase Recognition,Gallbladder Dissection,Calot Triangle Dissection,False,7
1982,Phase Recognition,Clipping Cutting,Calot Triangle Dissection,False,7
1983,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
1984,Phase Recognition,Clipping Cutting,Clipping Cutting,False,7
1985,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
1986,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
1987,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
1988,Phase Recognition,The depicted phase is Calot Triangle Dissection.,Preparation,False,7
1989,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
1990,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
1991,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
1992,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
1993,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
1994,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
1995,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
1996,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
1997,Phase Recognition,Gallbladder Dissection,Calot Triangle Dissection,False,7
1998,Phase Recognition,"{""answer"": ""B. Calot Triangle Dissection""}",Clipping Cutting,False,7
1999,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
2000,Phase Recognition,"{""answer"": ""C. Clipping Cutting""}",Clipping Cutting,False,7
2001,Phase Recognition,"{""answer"": ""A. Preparation""}",Clipping Cutting,False,7
2002,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
2003,Phase Recognition,"{""answer"": ""B. Calot Triangle Dissection""}",Clipping Cutting,False,7
2004,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
2005,Phase Recognition,The phase shown is Gallbladder Dissection.,Gallbladder Dissection,False,7
2006,Phase Recognition,Gallbladder Dissection,Calot Triangle Dissection,False,7
2007,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
2008,Phase Recognition,Clipping Cutting,Calot Triangle Dissection,False,7
2009,Phase Recognition,"{""answer"": ""D. Gallbladder Dissection""}",Clipping Cutting,False,7
2010,Phase Recognition,It illustrates the Calot Triangle Dissection phase.,Calot Triangle Dissection,False,7
2011,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
2012,Phase Recognition,Gallbladder Dissection,Calot Triangle Dissection,False,7
2013,Phase Recognition,"{""answer"": ""F. Cleaning Coagulation""}",Clipping Cutting,False,7
2014,Phase Recognition,The stage corresponds to Calot Triangle Dissection.,Calot Triangle Dissection,False,7
2015,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
2016,Phase Recognition,"{""answer"": ""D. Gallbladder Dissection""}",Clipping Cutting,False,7
2017,Phase Recognition,Preparation,Preparation,False,7
2018,Phase Recognition,"{""answer"": ""B. Calot Triangle Dissection""}",Clipping Cutting,False,7
2019,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
2020,Phase Recognition,"{""answer"": ""D. Gallbladder Dissection""}",Clipping Cutting,False,7
2021,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
2022,Phase Recognition,"{""answer"": ""B. Calot Triangle Dissection""}",Clipping Cutting,False,7
2023,Phase Recognition,The phase represented is Calot Triangle Dissection.,Gallbladder Dissection,False,7
2024,Phase Recognition,It's classified as the Gallbladder Dissection phase.,Calot Triangle Dissection,False,7
2025,Phase Recognition,"## Surgical Answers
(1) The phase represented here is Preparation.",Gallbladder Dissection,False,7
2026,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
2027,Phase Recognition,Gallbladder Dissection,Calot Triangle Dissection,False,7
2028,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
2029,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
2030,Phase Recognition,Clipping Cutting,Clipping Cutting,False,7
2031,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
2032,Phase Recognition,The indicated phase is Gallbladder Dissection.,Gallbladder Dissection,False,7
2033,Phase Recognition,The depicted phase is Preparation.,Preparation,False,7
2034,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
2035,Phase Recognition,"{""answer"": ""D. Gallbladder Dissection""}",Clipping Cutting,False,7
2036,Phase Recognition,"{""answer"": ""A. Preparation""}",Clipping Cutting,False,7
2037,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
2038,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
2039,Phase Recognition,The image shows the Gallbladder Dissection phase.,Gallbladder Dissection,False,7
2040,Phase Recognition,Gallbladder Dissection,Calot Triangle Dissection,False,7
2041,Phase Recognition,It's showing the Gallbladder Packaging phase.,Gallbladder Packaging,False,7
2042,Phase Recognition,Cleaning Coagulation,Calot Triangle Dissection,False,7
2043,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
2044,Phase Recognition,Gallbladder Packaging,Gallbladder Packaging,False,7
2045,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
2046,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
2047,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
2048,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
2049,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
2050,Phase Recognition,Gallbladder Packaging,Gallbladder Packaging,False,7
2051,Phase Recognition,It's showing the Calot Triangle Dissection phase.,Gallbladder Dissection,False,7
2052,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
2053,Phase Recognition,The phase observed is Gallbladder Dissection.,Gallbladder Dissection,False,7
2054,Phase Recognition,"{""answer"": ""C. Clipping Cutting""}",Clipping Cutting,False,7
2055,Phase Recognition,Preparation,Calot Triangle Dissection,False,7
2056,Phase Recognition,Gallbladder Packaging,Gallbladder Packaging,False,7
2057,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
2058,Phase Recognition,Gallbladder Retraction,Gallbladder Packaging,False,7
2059,Phase Recognition,Clipping Cutting,Clipping Cutting,False,7
2060,Phase Recognition,Clipping Cutting,Clipping Cutting,False,7
2061,Phase Recognition,Gallbladder Retraction,Gallbladder Retraction,False,7
2062,Phase Recognition,The phase is Calot Triangle Dissection.,Gallbladder Dissection,False,7
2063,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
2064,Phase Recognition,It's the Clipping Cutting phase.,Gallbladder Dissection,False,7
2065,Phase Recognition,The phase underway is Calot Triangle Dissection.,Preparation,False,7
2066,Phase Recognition,Gallbladder Dissection,Calot Triangle Dissection,False,7
2067,Phase Recognition,Gallbladder Packaging,Gallbladder Packaging,False,7
2068,Phase Recognition,Gallbladder Dissection,Calot Triangle Dissection,False,7
2069,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
2070,Phase Recognition,"{""answer"": ""D. Gallbladder Dissection""}",Clipping Cutting,False,7
2071,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
2072,Phase Recognition,"{""answer"": ""B. Calot Triangle Dissection""}",Clipping Cutting,False,7
2073,Phase Recognition,Gallbladder Dissection,Calot Triangle Dissection,False,7
2074,Phase Recognition,The identified phase is Gallbladder Packaging.,Gallbladder Packaging,False,7
2075,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
2076,Phase Recognition,Calot Triangle Dissection,Gallbladder Dissection,False,7
2077,Phase Recognition,This phase is Calot Triangle Dissection.,Gallbladder Dissection,False,7
2078,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
2079,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
2080,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
2081,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
2082,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
2083,Phase Recognition,Cleaning Coagulation,Cleaning Coagulation,False,7
2084,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
2085,Phase Recognition,Cleaning Coagulation,Cleaning Coagulation,False,7
2086,Phase Recognition,"{""answer"": ""F. Cleaning Coagulation""}",Clipping Cutting,False,7
2087,Phase Recognition,Gallbladder Packaging,Gallbladder Packaging,False,7
2088,Phase Recognition,"{""answer"": ""D. Gallbladder Dissection""}",Clipping Cutting,False,7
2089,Phase Recognition,Gallbladder Dissection,Calot Triangle Dissection,False,7
2090,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
2091,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
2092,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
2093,Phase Recognition,"{""answer"": ""E. Gallbladder Packaging""}",Clipping Cutting,False,7
2094,Phase Recognition,Gallbladder Dissection,Calot Triangle Dissection,False,7
2095,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
2096,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
2097,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
2098,Phase Recognition,"{""answer"": ""B. Calot Triangle Dissection""}",Clipping Cutting,False,7
2099,Phase Recognition,"{""answer"": ""A. Preparation""}",Clipping Cutting,False,7
2100,Phase Recognition,"{""answer"": ""D. Gallbladder Dissection""}",Clipping Cutting,False,7
2101,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
2102,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
2103,Phase Recognition,"{""answer"": ""B. Calot Triangle Dissection""}",Clipping Cutting,False,7
2104,Phase Recognition,"{""answer"": ""D. Gallbladder Dissection""}",Clipping Cutting,False,7
2105,Phase Recognition,Gallbladder Retraction,Gallbladder Retraction,False,7
2106,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
2107,Phase Recognition,"{""answer"": ""A. Preparation""}",Clipping Cutting,False,7
2108,Phase Recognition,The identified phase is Gallbladder Dissection.,Gallbladder Dissection,False,7
2109,Phase Recognition,Gallbladder Packaging,Gallbladder Dissection,False,7
2110,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
2111,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
2112,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
2113,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
2114,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
2115,Phase Recognition,"{""answer"": ""B. Calot Triangle Dissection""}",Clipping Cutting,False,7
2116,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
2117,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
2118,Phase Recognition,"{""answer"": ""D. Gallbladder Dissection""}",Clipping Cutting,False,7
2119,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
2120,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
2121,Phase Recognition,Gallbladder Dissection,Calot Triangle Dissection,False,7
2122,Phase Recognition,Gallbladder Dissection,Calot Triangle Dissection,False,7
2123,Phase Recognition,Gallbladder Dissection,Calot Triangle Dissection,False,7
2124,Phase Recognition,The phase observed is Gallbladder Dissection.,Calot Triangle Dissection,False,7
2125,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
2126,Phase Recognition,Gallbladder Dissection,Calot Triangle Dissection,False,7
2127,Phase Recognition,"## Surgical Answers
(1) The phase observed is Preparation.",Gallbladder Retraction,False,7
2128,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
2129,Phase Recognition,"{""answer"": ""D. Gallbladder Dissection""}",Clipping Cutting,False,7
2130,Phase Recognition,Clipping Cutting,Clipping Cutting,False,7
2131,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
2132,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
2133,Phase Recognition,Gallbladder Packaging,Gallbladder Packaging,False,7
2134,Phase Recognition,"{""answer"": ""B. Calot Triangle Dissection""}",Clipping Cutting,False,7
2135,Phase Recognition,Gallbladder Retraction,Gallbladder Packaging,False,7
2136,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
2137,Phase Recognition,Gallbladder Dissection,Calot Triangle Dissection,False,7
2138,Phase Recognition,"## Surgical Answers
(1) It shows the Gallbladder Dissection phase.",Gallbladder Dissection,False,7
2139,Phase Recognition,Gallbladder Dissection,Calot Triangle Dissection,False,7
2140,Phase Recognition,"{""answer"": ""F. Cleaning Coagulation""}",Clipping Cutting,False,7
2141,Phase Recognition,The shown phase is Gallbladder Dissection.,Gallbladder Dissection,False,7
2142,Phase Recognition,"{""answer"": ""B. Calot Triangle Dissection""}",Clipping Cutting,False,7
2143,Phase Recognition,Calot Triangle Dissection,Calot Triangle Dissection,False,7
2144,Phase Recognition,"{""answer"": ""B. Calot Triangle Dissection""}",Clipping Cutting,False,7
2145,Phase Recognition,Gallbladder Dissection,Gallbladder Dissection,False,7
